Report Date,Code,Name,Students,Staff
03/17/2021,7630000,Somerset Berkley Regional School District,0,0
03/17/2021,7650000,Southern Berkshire,0,0
03/17/2021,7660000,Southwick-Tolland-Granville Regional School District,2,1
03/17/2021,7670000,Spencer-E Brookfield,0,1
03/17/2021,7700000,Tantasqua,5,0
03/17/2021,7730000,Triton,0,0
03/17/2021,7740000,Up-Island Regional,0,0
03/17/2021,7750000,Wachusett,0,0
03/17/2021,7780000,Quaboag Regional,0,0
03/17/2021,7800000,Whitman-Hanson,0,0
03/17/2021,8010000,Assabet Valley Regional Vocational Technical,0,0
03/17/2021,8050000,Blackstone Valley Regional Vocational Technical,2,0
03/17/2021,8060000,Blue Hills Regional Vocational Technical,1,1
03/17/2021,8100000,Bristol-Plymouth Regional Vocational Technical,0,0
03/17/2021,8150000,Cape Cod Regional Vocational Technical,1,0
03/17/2021,8170000,Essex North Shore Agricultural and Technical School District,2,0
03/17/2021,8180000,Franklin County Regional Vocational Technical,0,0
03/17/2021,8210000,Greater Fall River Regional Vocational Technical,1,1
03/17/2021,8230000,Greater Lawrence Regional Vocational Technical,0,0
03/17/2021,8250000,Greater New Bedford Regional Vocational Technical,4,0
03/17/2021,8280000,Greater Lowell Regional Vocational Technical,0,0
03/17/2021,8290000,South Middlesex Regional Vocational Technical,0,0
03/17/2021,8300000,Minuteman Regional Vocational Technical,0,0
03/17/2021,8320000,Montachusett Regional Vocational Technical,1,0
03/17/2021,8510000,Northern Berkshire Regional Vocational Technical,0,0
03/17/2021,8520000,Nashoba Valley Regional Vocational Technical,1,0
03/17/2021,8530000,Northeast Metropolitan Regional Vocational Technical,0,0
03/17/2021,8550000,Old Colony Regional Vocational Technical,1,1
03/17/2021,8600000,Pathfinder Regional Vocational Technical,0,0
03/17/2021,8710000,Shawsheen Valley Regional Vocational Technical,0,0
03/17/2021,8720000,Southeastern Regional Vocational Technical,3,0
03/17/2021,8730000,South Shore Regional Vocational Technical,2,0
03/17/2021,8760000,Southern Worcester County Regional Vocational Technical,0,0
03/17/2021,8780000,Tri-County Regional Vocational Technical,5,0
03/17/2021,8790000,Upper Cape Cod Regional Vocational Technical,0,0
03/17/2021,8850000,Whittier Regional Vocational Technical,0,2
03/17/2021,9100000,Bristol County Agricultural,0,0
03/17/2021,9150000,Norfolk County Agricultural,0,0
03/17/2021,35010000,Paulo Freire Social Justice Charter School (District),0,0
03/17/2021,35020000,Baystate Academy Charter Public School (District),0,0
03/17/2021,35030000,Collegiate Charter School of Lowell (District),0,0
03/17/2021,35050000,UP Academy Charter School of Dorchester (District),0,0
03/17/2021,35060000,Pioneer Charter School of Science II (PCSS-II) (District),0,0
03/17/2021,35080000,Phoenix Academy Public Charter High School Springfield (District),0,0
03/17/2021,35090000,Argosy Collegiate Charter School (District),0,0
03/17/2021,35100000,Springfield Preparatory Charter School (District),1,0
03/17/2021,35130000,New Heights Charter School of Brockton (District),0,0
03/17/2021,35140000,Libertas Academy Charter School (District),0,0
03/17/2021,35150000,Old Sturbridge Academy Charter Public School (District),0,0
03/17/2021,35160000,Hampden Charter School of Science West (District),0,0
03/17/2021,35170000,Map Academy Charter School (District),0,0
03/17/2021,35180000,Phoenix Academy Public Charter High School Lawrence (District),0,0
03/17/2021,39010000,Greenfield Commonwealth Virtual District,0,0
03/17/2021,39020000,TEC Connections Academy Commonwealth Virtual School District,0,0
03/24/2021,10000,Abington,7,1
03/24/2021,30000,Acushnet,1,0
03/24/2021,50000,Agawam,0,0
03/24/2021,70000,Amesbury,0,0
03/24/2021,80000,Amherst,0,0
03/24/2021,90000,Andover,11,1
03/24/2021,100000,Arlington,2,2
03/24/2021,140000,Ashland,0,0
03/24/2021,160000,Attleboro,7,1
03/24/2021,170000,Auburn,2,1
03/24/2021,180000,Avon,0,0
03/24/2021,200000,Barnstable,22,5
03/24/2021,230000,Bedford,0,0
03/24/2021,240000,Belchertown,0,0
03/24/2021,250000,Bellingham,0,0
03/24/2021,260000,Belmont,1,0
03/24/2021,270000,Berkley,0,0
03/24/2021,300000,Beverly,5,2
03/24/2021,310000,Billerica,0,0
03/24/2021,350000,Boston,15,10
03/24/2021,360000,Bourne,0,0
03/24/2021,380000,Boxford,0,0
03/24/2021,400000,Braintree,24,5
03/24/2021,410000,Brewster,0,1
03/24/2021,430000,Brimfield,0,0
03/24/2021,440000,Brockton,14,6
03/24/2021,450000,Brookfield,0,0
03/24/2021,460000,Brookline,1,2
03/24/2021,480000,Burlington,0,0
03/24/2021,490000,Cambridge,2,4
03/24/2021,500000,Canton,3,1
03/24/2021,510000,Carlisle,0,0
03/24/2021,520000,Carver,4,1
03/24/2021,560000,Chelmsford,2,0
03/24/2021,570000,Chelsea,0,0
03/24/2021,610000,Chicopee,4,1
03/24/2021,630000,Clarksburg,0,0
03/24/2021,640000,Clinton,2,0
03/24/2021,650000,Cohasset,1,0
03/24/2021,670000,Concord,2,1
03/24/2021,680000,Conway,0,0
03/24/2021,710000,Danvers,0,0
03/24/2021,720000,Dartmouth,0,0
03/24/2021,730000,Dedham,0,0
03/24/2021,740000,Deerfield,0,0
03/24/2021,770000,Douglas,0,0
03/24/2021,780000,Dover,0,0
03/24/2021,790000,Dracut,4,3
03/24/2021,820000,Duxbury,8,1
03/24/2021,830000,East Bridgewater,2,0
03/24/2021,850000,Eastham,0,0
03/24/2021,860000,Easthampton,0,0
03/24/2021,870000,East Longmeadow,4,2
03/24/2021,880000,Easton,1,3
03/24/2021,890000,Edgartown,0,0
03/24/2021,910000,Erving,0,0
03/24/2021,930000,Everett,1,2
03/24/2021,940000,Fairhaven,4,2
03/24/2021,950000,Fall River,10,5
03/24/2021,960000,Falmouth,2,2
03/24/2021,970000,Fitchburg,2,0
03/24/2021,980000,Florida,0,0
03/24/2021,990000,Foxborough,3,4
03/24/2021,1000000,Framingham,21,8
03/24/2021,1010000,Franklin,7,1
03/24/2021,1030000,Gardner,0,0
03/24/2021,1050000,Georgetown,1,0
03/24/2021,1070000,Gloucester,8,1
03/24/2021,1090000,Gosnold,0,0
03/24/2021,1100000,Grafton,0,0
03/24/2021,1110000,Granby,0,0
03/24/2021,1140000,Greenfield,0,0
03/24/2021,1170000,Hadley,0,0
03/24/2021,1180000,Halifax,1,0
03/24/2021,1210000,Hancock,0,0
03/24/2021,1220000,Hanover,6,0
03/24/2021,1250000,Harvard,0,0
03/24/2021,1270000,Hatfield,0,0
03/24/2021,1280000,Haverhill,1,0
03/24/2021,1310000,Hingham,9,0
03/24/2021,1330000,Holbrook,1,0
03/24/2021,1350000,Holland,0,0
03/24/2021,1360000,Holliston,0,0
03/24/2021,1370000,Holyoke,1,2
03/24/2021,1380000,Hopedale,0,0
03/24/2021,1390000,Hopkinton,0,0
03/24/2021,1410000,Hudson,0,3
03/24/2021,1420000,Hull,0,0
03/24/2021,1440000,Ipswich,0,0
03/24/2021,1450000,Kingston,4,0
03/24/2021,1490000,Lawrence,0,6
03/24/2021,1500000,Lee,1,0
03/24/2021,1510000,Leicester,4,0
03/24/2021,1520000,Lenox,0,0
03/24/2021,1530000,Leominster,6,1
03/24/2021,1540000,Leverett,0,0
03/24/2021,1550000,Lexington,0,0
03/24/2021,1570000,Lincoln,0,0
03/24/2021,1580000,Littleton,0,1
03/24/2021,1590000,Longmeadow,3,0
03/24/2021,1600000,Lowell,9,4
03/24/2021,1610000,Ludlow,3,0
03/24/2021,1620000,Lunenburg,2,1
03/24/2021,1630000,Lynn,2,7
03/24/2021,1640000,Lynnfield,1,0
03/24/2021,1650000,Malden,1,3
03/24/2021,1670000,Mansfield,12,1
03/24/2021,1680000,Marblehead,3,1
03/24/2021,1690000,Marion,0,0
03/24/2021,1700000,Marlborough,2,2
03/24/2021,1710000,Marshfield,9,1
03/24/2021,1720000,Mashpee,2,1
03/24/2021,1730000,Mattapoisett,0,0
03/24/2021,1740000,Maynard,0,0
03/24/2021,1750000,Medfield,4,2
03/24/2021,1760000,Medford,5,0
03/24/2021,1770000,Medway,3,0
03/24/2021,1780000,Melrose,8,0
03/24/2021,1810000,Methuen,11,0
03/24/2021,1820000,Middleborough,3,0
03/24/2021,1840000,Middleton,0,0
03/24/2021,1850000,Milford,3,3
03/24/2021,1860000,Millbury,0,0
03/24/2021,1870000,Millis,0,1
03/24/2021,1890000,Milton,12,0
03/24/2021,1910000,Monson,5,2
03/24/2021,1960000,Nahant,0,0
03/24/2021,1970000,Nantucket,0,2
03/24/2021,1980000,Natick,0,0
03/24/2021,1990000,Needham,0,0
03/24/2021,2010000,New Bedford,3,7
03/24/2021,2040000,Newburyport,0,0
03/24/2021,2070000,Newton,1,2
03/24/2021,2080000,Norfolk,1,1
03/24/2021,2090000,North Adams,0,2
03/24/2021,2100000,Northampton,0,1
03/24/2021,2110000,North Andover,4,0
03/24/2021,2120000,North Attleborough,28,3
03/24/2021,2130000,Northborough,4,1
03/24/2021,2140000,Northbridge,1,1
03/24/2021,2150000,North Brookfield,0,0
03/24/2021,2170000,North Reading,1,0
03/24/2021,2180000,Norton,0,0
03/24/2021,2190000,Norwell,0,0
03/24/2021,2200000,Norwood,0,0
03/24/2021,2210000,Oak Bluffs,0,0
03/24/2021,2230000,Orange,0,0
03/24/2021,2240000,Orleans,0,0
03/24/2021,2260000,Oxford,0,0
03/24/2021,2270000,Palmer,0,0
03/24/2021,2290000,Peabody,0,0
03/24/2021,2300000,Pelham,0,0
03/24/2021,2310000,Pembroke,0,0
03/24/2021,2340000,Petersham,0,0
03/24/2021,2360000,Pittsfield,11,0
03/24/2021,2380000,Plainville,0,0
03/24/2021,2390000,Plymouth,2,0
03/24/2021,2400000,Plympton,1,0
03/24/2021,2420000,Provincetown,0,0
03/24/2021,2430000,Quincy,12,2
03/24/2021,2440000,Randolph,0,0
03/24/2021,2460000,Reading,3,0
03/24/2021,2480000,Revere,0,0
03/24/2021,2490000,Richmond,0,0
03/24/2021,2500000,Rochester,0,1
03/24/2021,2510000,Rockland,2,3
03/24/2021,2520000,Rockport,0,0
03/24/2021,2530000,Rowe,0,0
03/24/2021,2580000,Salem,0,0
03/24/2021,2610000,Sandwich,0,0
03/24/2021,2620000,Saugus,17,5
03/24/2021,2630000,Savoy,0,0
03/24/2021,2640000,Scituate,4,0
03/24/2021,2650000,Seekonk,0,1
03/24/2021,2660000,Sharon,3,0
03/24/2021,2690000,Sherborn,0,0
03/24/2021,2710000,Shrewsbury,11,2
03/24/2021,2720000,Shutesbury,0,0
03/24/2021,2730000,Somerset,0,0
03/24/2021,2740000,Somerville,0,0
03/24/2021,2750000,Southampton,0,0
03/24/2021,2760000,Southborough,0,0
03/24/2021,2770000,Southbridge,1,1
03/24/2021,2780000,South Hadley,0,0
03/24/2021,2810000,Springfield,0,0
03/24/2021,2840000,Stoneham,8,0
03/24/2021,2850000,Stoughton,2,1
03/24/2021,2870000,Sturbridge,0,0
03/24/2021,2880000,Sudbury,4,1
03/24/2021,2890000,Sunderland,0,0
03/24/2021,2900000,Sutton,5,2
03/24/2021,2910000,Swampscott,11,0
03/24/2021,2920000,Swansea,4,0
03/24/2021,2930000,Taunton,4,0
03/24/2021,2950000,Tewksbury,4,0
03/24/2021,2960000,Tisbury,0,0
03/24/2021,2980000,Topsfield,0,0
03/24/2021,3000000,Truro,0,0
03/24/2021,3010000,Tyngsborough,2,0
03/24/2021,3040000,Uxbridge,4,1
03/24/2021,3050000,Wakefield,0,0
03/24/2021,3060000,Wales,0,0
03/24/2021,3070000,Walpole,1,0
03/24/2021,3080000,Waltham,2,1
03/24/2021,3090000,Ware,0,0
03/24/2021,3100000,Wareham,1,0
03/24/2021,3140000,Watertown,0,0
03/24/2021,3150000,Wayland,3,0
03/24/2021,3160000,Webster,0,0
03/24/2021,3170000,Wellesley,1,1
03/24/2021,3180000,Wellfleet,0,0
03/24/2021,3210000,Westborough,2,1
03/24/2021,3220000,West Boylston,1,1
03/24/2021,3230000,West Bridgewater,0,0
03/24/2021,3250000,Westfield,0,1
03/24/2021,3260000,Westford,2,2
03/24/2021,3270000,Westhampton,0,0
03/24/2021,3300000,Weston,0,0
03/24/2021,3310000,Westport,1,0
03/24/2021,3320000,West Springfield,4,1
03/24/2021,3350000,Westwood,0,0
03/24/2021,3360000,Weymouth,0,0
03/24/2021,3370000,Whately,0,0
03/24/2021,3400000,Williamsburg,0,0
03/24/2021,3420000,Wilmington,2,0
03/24/2021,3430000,Winchendon,0,0
03/24/2021,3440000,Winchester,1,1
03/24/2021,3460000,Winthrop,2,0
03/24/2021,3470000,Woburn,5,1
03/24/2021,3480000,Worcester,0,10
03/24/2021,3490000,Worthington,0,0
03/24/2021,3500000,Wrentham,0,1
03/24/2021,4060000,Northampton-Smith Vocational Agricultural,0,0
03/24/2021,4070000,Dudley Street Neighborhood Charter School (District),0,0
03/24/2021,4090000,Alma del Mar Charter School (District),0,0
03/24/2021,4100000,Excel Academy Charter (District),0,0
03/24/2021,4110000,Boston Green Academy Horace Mann Charter School (District),0,0
03/24/2021,4120000,Academy Of the Pacific Rim Charter Public (District),0,0
03/24/2021,4130000,Four Rivers Charter Public (District),0,0
03/24/2021,4140000,Berkshire Arts and Technology Charter Public (District),0,0
03/24/2021,4160000,Boston Preparatory Charter Public (District),4,3
03/24/2021,4170000,Bridge Boston Charter School (District),0,0
03/24/2021,4180000,Christa McAuliffe Charter Public (District),0,0
03/24/2021,4190000,Helen Y. Davis Leadership Academy Charter Public (District),0,0
03/24/2021,4200000,Benjamin Banneker Charter Public (District),0,0
03/24/2021,4240000,Boston Day and Evening Academy Charter (District),0,0
03/24/2021,4260000,Community Day Charter Public School - Gateway (District),0,0
03/24/2021,4280000,Brooke Charter School (District),0,0
03/24/2021,4290000,KIPP Academy Lynn Charter (District),0,0
03/24/2021,4300000,Advanced Math and Science Academy Charter (District),0,0
03/24/2021,4310000,Community Day Charter Public School - R. Kingman Webster (District),0,0
03/24/2021,4320000,Cape Cod Lighthouse Charter (District),0,0
03/24/2021,4350000,Innovation Academy Charter (District),0,0
03/24/2021,4360000,Community Charter School of Cambridge (District),0,0
03/24/2021,4370000,City on a Hill Charter Public School (District),0,0
03/24/2021,4380000,Codman Academy Charter Public (District),0,0
03/24/2021,4390000,Conservatory Lab Charter (District),2,0
03/24/2021,4400000,Community Day Charter Public School - Prospect (District),0,0
03/24/2021,4410000,Sabis International Charter (District),0,0
03/24/2021,4440000,Neighborhood House Charter (District),0,0
03/24/2021,4450000,Abby Kelley Foster Charter Public (District),0,0
03/24/2021,4460000,Foxborough Regional Charter (District),0,0
03/24/2021,4470000,Benjamin Franklin Classical Charter Public (District),0,0
03/24/2021,4490000,Boston Collegiate Charter (District),2,0
03/24/2021,4500000,Hilltown Cooperative Charter Public (District),0,0
03/24/2021,4520000,Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District),0,0
03/24/2021,4530000,Holyoke Community Charter (District),0,0
03/24/2021,4540000,Lawrence Family Development Charter (District),0,0
03/24/2021,4550000,Hill View Montessori Charter Public (District),0,0
03/24/2021,4560000,Lowell Community Charter Public (District),0,0
03/24/2021,4580000,Lowell Middlesex Academy Charter (District),0,0
03/24/2021,4630000,KIPP Academy Boston Charter School (District),0,0
03/24/2021,4640000,Marblehead Community Charter Public (District),0,0
03/24/2021,4660000,Martha's Vineyard Charter (District),0,0
03/24/2021,4680000,Ma Academy for Math and Science,0,0
03/24/2021,4690000,MATCH Charter Public School (District),0,0
03/24/2021,4700000,Mystic Valley Regional Charter (District),1,2
03/24/2021,4740000,Sizer School: A North Central Charter Essential (District),0,0
03/24/2021,4780000,Francis W. Parker Charter Essential (District),0,0
03/24/2021,4790000,Pioneer Valley Performing Arts Charter Public (District),0,0
03/24/2021,4800000,UP Academy Charter School of Boston (District),0,0
03/24/2021,4810000,Boston Renaissance Charter Public (District),0,0
03/24/2021,4820000,River Valley Charter (District),0,1
03/24/2021,4830000,Rising Tide Charter Public (District),1,0
03/24/2021,4840000,Roxbury Preparatory Charter (District),0,0
03/24/2021,4850000,Salem Academy Charter (District),0,0
03/24/2021,4860000,Learning First Charter Public (District),0,0
03/24/2021,4870000,Prospect Hill Academy Charter (District),0,0
03/24/2021,4880000,South Shore Charter Public (District),2,0
03/24/2021,4890000,Sturgis Charter Public (District),1,1
03/24/2021,4910000,Atlantis Charter (District),0,0
03/24/2021,4920000,Martin Luther King Jr. Charter School of Excellence (District),0,0
03/24/2021,4930000,Phoenix Charter Academy (District),0,0
03/24/2021,4940000,Pioneer Charter School of Science (District),0,0
03/24/2021,4960000,Global Learning Charter Public (District),0,0
03/24/2021,4970000,Pioneer Valley Chinese Immersion Charter (District),0,0
03/24/2021,4980000,Veritas Preparatory Charter School (District),0,0
03/24/2021,4990000,Hampden Charter School of Science East (District),0,0
03/24/2021,6000000,Acton-Boxborough,0,0
03/24/2021,6030000,Hoosac Valley Regional,1,0
03/24/2021,6050000,Amherst-Pelham,0,0
03/24/2021,6100000,Ashburnham-Westminster,0,0
03/24/2021,6150000,Athol-Royalston,3,0
03/24/2021,6160000,Ayer Shirley School District,3,0
03/24/2021,6180000,Berkshire Hills,2,0
03/24/2021,6200000,Berlin-Boylston,2,0
03/24/2021,6220000,Blackstone-Millville,1,2
03/24/2021,6250000,Bridgewater-Raynham,9,1
03/24/2021,6320000,Chesterfield-Goshen,0,0
03/24/2021,6350000,Central Berkshire,6,1
03/24/2021,6400000,Concord-Carlisle,2,0
03/24/2021,6450000,Dennis-Yarmouth,6,4
03/24/2021,6500000,Dighton-Rehoboth,1,2
03/24/2021,6550000,Dover-Sherborn,2,0
03/24/2021,6580000,Dudley-Charlton Reg,4,0
03/24/2021,6600000,Nauset,1,0
03/24/2021,6620000,Farmington River Reg,0,0
03/24/2021,6650000,Freetown-Lakeville,5,0
03/24/2021,6700000,Frontier,0,0
03/24/2021,6720000,Gateway,1,0
03/24/2021,6730000,Groton-Dunstable,0,0
03/24/2021,6740000,Gill-Montague,0,0
03/24/2021,6750000,Hamilton-Wenham,0,2
03/24/2021,6800000,Hampden-Wilbraham,1,0
03/24/2021,6830000,Hampshire,1,0
03/24/2021,6850000,Hawlemont,0,1
03/24/2021,6900000,King Philip,0,0
03/24/2021,6950000,Lincoln-Sudbury,4,0
03/24/2021,6980000,Manchester Essex Regional,1,1
03/24/2021,7000000,Martha's Vineyard,0,0
03/24/2021,7050000,Masconomet,0,0
03/24/2021,7100000,Mendon-Upton,0,0
03/24/2021,7120000,Monomoy Regional School District,4,1
03/24/2021,7150000,Mount Greylock,4,0
03/24/2021,7170000,Mohawk Trail,0,0
03/24/2021,7200000,Narragansett,0,0
03/24/2021,7250000,Nashoba,5,1
03/24/2021,7280000,New Salem-Wendell,0,0
03/24/2021,7300000,Northboro-Southboro,1,0
03/24/2021,7350000,North Middlesex,4,0
03/24/2021,7400000,Old Rochester,1,1
03/24/2021,7450000,Pentucket,2,0
03/24/2021,7500000,Pioneer Valley,0,0
03/24/2021,7530000,Quabbin,0,0
03/24/2021,7550000,Ralph C Mahar,0,0
03/24/2021,7600000,Silver Lake,0,0
03/24/2021,7630000,Somerset Berkley Regional School District,0,0
03/24/2021,7650000,Southern Berkshire,0,1
03/24/2021,7660000,Southwick-Tolland-Granville Regional School District,1,0
03/24/2021,7670000,Spencer-E Brookfield,0,2
03/24/2021,7700000,Tantasqua,1,0
03/24/2021,7730000,Triton,0,0
03/24/2021,7740000,Up-Island Regional,0,0
03/24/2021,7750000,Wachusett,2,1
03/24/2021,7780000,Quaboag Regional,0,0
03/24/2021,7800000,Whitman-Hanson,8,0
03/24/2021,8010000,Assabet Valley Regional Vocational Technical,0,0
03/24/2021,8050000,Blackstone Valley Regional Vocational Technical,5,3
03/24/2021,8060000,Blue Hills Regional Vocational Technical,2,0
03/24/2021,8100000,Bristol-Plymouth Regional Vocational Technical,2,0
03/24/2021,8150000,Cape Cod Regional Vocational Technical,0,0
03/24/2021,8170000,Essex North Shore Agricultural and Technical School District,3,0
03/24/2021,8180000,Franklin County Regional Vocational Technical,0,0
03/24/2021,8210000,Greater Fall River Regional Vocational Technical,2,0
03/24/2021,8230000,Greater Lawrence Regional Vocational Technical,0,0
03/24/2021,8250000,Greater New Bedford Regional Vocational Technical,4,1
